city,Year,Month,Hour,Mean_GHI_Wh_m2,Mean_DNI_Wh_m2,Mean_DHI_Wh_m2,Mean_Temperature_C,Mean_Dew_Point_C,Mean_Wind_Speed_ms,Mean_Station_Pressure_Pa
Lethbridge,2003,5,22,0.0,0.0,0.0,8.52,1.82,4.38,90913.55
Lethbridge,2003,5,23,0.0,0.0,0.0,7.75,1.9,4.16,90924.19
Lethbridge,2003,6,0,0.0,0.0,0.0,11.77,7.54,3.34,90853.0
Lethbridge,2003,6,1,0.0,0.0,0.0,11.29,7.47,3.19,90857.67
Lethbridge,2003,6,2,0.0,0.0,0.0,10.67,7.27,2.99,90854.67
Lethbridge,2003,6,3,0.0,0.0,0.0,10.45,6.99,3.07,90859.33
Lethbridge,2003,6,4,5.72,2.77,2.82,10.38,7.1,2.96,90873.33
Lethbridge,2003,6,5,45.81,74.66,35.25,11.72,7.81,3.29,90890.0
Lethbridge,2003,6,6,128.95,193.1,71.92,13.08,8.05,3.63,90904.0
Lethbridge,2003,6,7,232.07,269.88,110.81,14.56,8.47,3.98,90911.67
Lethbridge,2003,6,8,381.77,366.99,163.93,16.02,8.63,3.9,90912.0
Lethbridge,2003,6,9,515.06,457.13,187.05,17.42,8.66,3.84,90894.67
Lethbridge,2003,6,10,666.39,542.46,225.61,18.6,7.8,4.58,90885.0
Lethbridge,2003,6,11,709.36,525.46,250.35,19.6,7.68,4.73,90864.33
Lethbridge,2003,6,12,725.45,526.48,254.5,20.16,6.99,4.8,90842.33
Lethbridge,2003,6,13,638.05,426.35,265.01,20.24,7.39,4.76,90818.67
Lethbridge,2003,6,14,635.61,489.65,236.0,20.72,7.03,4.59,90799.0
Lethbridge,2003,6,15,544.0,469.59,204.84,20.87,7.1,4.97,90767.33
Lethbridge,2003,6,16,453.62,451.78,181.93,20.49,7.13,4.87,90755.0
Lethbridge,2003,6,17,344.54,475.08,127.62,19.79,7.41,4.57,90742.0
Lethbridge,2003,6,18,195.88,346.79,90.43,18.66,7.89,4.22,90753.67
Lethbridge,2003,6,19,81.73,234.74,46.76,17.16,8.15,3.69,90769.67
Lethbridge,2003,6,20,7.11,17.3,5.88,15.47,8.2,3.37,90799.33
Lethbridge,2003,6,21,0.0,0.0,0.0,14.34,7.6,3.78,90826.33
Lethbridge,2003,6,22,0.0,0.0,0.0,13.67,7.56,3.78,90844.0
Lethbridge,2003,6,23,0.0,0.0,0.0,12.68,7.32,3.63,90849.0
Lethbridge,2003,7,0,0.0,0.0,0.0,15.97,7.65,3.26,91082.58
Lethbridge,2003,7,1,0.0,0.0,0.0,15.01,7.61,3.04,91087.42
Lethbridge,2003,7,2,0.0,0.0,0.0,14.02,7.78,2.93,91102.9
Lethbridge,2003,7,3,0.0,0.0,0.0,13.48,7.8,2.57,91107.1
Lethbridge,2003,7,4,3.2,1.51,1.6,13.01,7.8,2.46,91124.19
Lethbridge,2003,7,5,30.88,40.83,25.69,14.59,8.32,3.04,91149.03
Lethbridge,2003,7,6,140.49,233.74,77.89,16.76,8.78,3.21,91162.26
Lethbridge,2003,7,7,268.49,356.15,118.15,18.71,9.15,3.96,91156.77
Lethbridge,2003,7,8,435.39,484.7,161.31,20.77,9.44,3.54,91153.87
Lethbridge,2003,7,9,573.6,563.82,183.9,22.87,9.22,3.86,91128.39
Lethbridge,2003,7,10,705.73,654.77,188.68,24.13,8.7,3.8,91107.42
Lethbridge,2003,7,11,774.31,677.14,195.94,25.29,8.3,4.23,91076.45
Lethbridge,2003,7,12,801.68,690.62,194.28,26.18,8.15,4.29,91044.19
Lethbridge,2003,7,13,834.25,758.75,179.45,26.91,8.08,4.83,91009.68
Lethbridge,2003,7,14,750.62,731.3,160.13,27.51,7.66,5.09,90973.87
Lethbridge,2003,7,15,680.92,750.5,144.37,27.6,7.54,5.08,90942.9
Lethbridge,2003,7,16,546.28,706.08,127.51,27.17,8.12,5.13,90929.68
Lethbridge,2003,7,17,387.11,614.41,110.67,26.5,8.36,4.96,90918.39
Lethbridge,2003,7,18,224.92,456.95,89.12,24.97,9.25,4.3,90936.77
Lethbridge,2003,7,19,86.45,295.96,44.23,22.67,9.51,3.56,90967.42
Lethbridge,2003,7,20,5.43,12.04,4.53,19.95,9.38,3.34,91022.58
Lethbridge,2003,7,21,0.0,0.0,0.0,18.88,8.76,3.48,91061.29
Lethbridge,2003,7,22,0.0,0.0,0.0,17.81,8.63,3.49,91073.23
Lethbridge,2003,7,23,0.0,0.0,0.0,16.82,8.32,3.15,91094.19
Lethbridge,2003,8,0,0.0,0.0,0.0,15.4,7.67,3.09,91054.19
Lethbridge,2003,8,1,0.0,0.0,0.0,14.88,7.67,3.21,91053.55
Lethbridge,2003,8,2,0.0,0.0,0.0,14.43,8.02,2.83,91081.29
Lethbridge,2003,8,3,0.0,0.0,0.0,13.69,7.91,2.89,91100.0
Lethbridge,2003,8,4,0.0,0.0,0.0,13.05,7.76,2.89,91109.68
Lethbridge,2003,8,5,3.02,1.46,1.51,13.19,7.93,2.82,91137.74
Lethbridge,2003,8,6,68.4,92.89,50.9,14.91,8.68,2.92,91165.16
Lethbridge,2003,8,7,147.41,171.04,89.04,17.14,8.85,3.08,91176.13
Lethbridge,2003,8,8,321.13,362.67,144.03,19.39,9.11,3.18,91179.68
Lethbridge,2003,8,9,459.41,466.59,171.08,21.51,8.7,3.26,91173.55
Lethbridge,2003,8,10,550.05,504.47,187.38,23.34,8.44,3.29,91148.06
Lethbridge,2003,8,11,632.12,555.9,194.8,24.9,8.2,3.18,91108.39
Lethbridge,2003,8,12,679.54,592.74,199.13,25.98,7.67,3.51,91053.87
Lethbridge,2003,8,13,715.91,656.15,195.24,27.24,7.43,3.72,91009.68
Lethbridge,2003,8,14,662.92,670.45,169.51,27.82,7.45,4.09,90952.26
Lethbridge,2003,8,15,571.77,660.48,151.48,28.02,7.16,3.98,90909.68
Lethbridge,2003,8,16,427.29,568.69,137.2,27.56,7.05,4.09,90882.26
Lethbridge,2003,8,17,279.13,476.48,109.18,26.25,7.79,4.03,90875.16
Lethbridge,2003,8,18,123.94,294.35,65.91,23.81,8.23,3.51,90884.84
Lethbridge,2003,8,19,15.96,43.97,12.69,21.74,7.39,3.78,90927.74
Lethbridge,2003,8,20,0.0,0.0,0.0,19.77,7.2,3.18,90972.9
Lethbridge,2003,8,21,0.0,0.0,0.0,17.86,7.52,3.1,90987.42
Lethbridge,2003,8,22,0.0,0.0,0.0,17.15,7.38,3.47,90998.71
Lethbridge,2003,8,23,0.0,0.0,0.0,16.0,7.56,2.88,91020.97
Lethbridge,2003,9,0,0.0,0.0,0.0,9.25,3.17,3.1,91061.33
Lethbridge,2003,9,1,0.0,0.0,0.0,9.22,3.12,3.08,91073.33
Lethbridge,2003,9,2,0.0,0.0,0.0,8.76,3.5,3.59,91088.0
Lethbridge,2003,9,3,0.0,0.0,0.0,8.19,3.6,3.43,91105.67
Lethbridge,2003,9,4,0.0,0.0,0.0,8.03,3.58,3.31,91134.0
Lethbridge,2003,9,5,0.13,0.04,0.06,7.58,3.35,3.44,91145.33
Lethbridge,2003,9,6,4.22,0.42,3.8,8.15,3.66,3.24,91169.33
Lethbridge,2003,9,7,88.67,105.57,66.96,10.43,4.19,3.53,91179.67
Lethbridge,2003,9,8,209.58,271.11,111.52,12.74,4.32,4.13,91173.33
Lethbridge,2003,9,9,327.86,362.16,148.16,14.73,4.03,3.73,91166.67
Lethbridge,2003,9,10,431.75,434.62,170.27,16.47,3.46,4.53,91135.0
Lethbridge,2003,9,11,525.38,494.33,197.77,17.72,3.18,5.0,91098.0
Lethbridge,2003,9,12,544.2,515.22,192.91,18.28,2.98,4.96,91074.67
Lethbridge,2003,9,13,507.82,514.55,168.87,18.81,2.72,5.11,91038.33
Lethbridge,2003,9,14,466.17,510.91,161.1,19.09,2.59,4.84,91022.67
Lethbridge,2003,9,15,371.47,474.22,136.94,18.99,2.35,4.67,91007.67
Lethbridge,2003,9,16,247.96,419.27,99.39,17.67,3.03,4.93,91023.0
Lethbridge,2003,9,17,128.49,307.11,66.36,16.49,3.29,4.24,90999.67
Lethbridge,2003,9,18,19.75,68.29,14.47,14.1,3.55,3.72,91019.67
Lethbridge,2003,9,19,0.01,0.0,0.01,12.36,3.31,3.29,91054.67
Lethbridge,2003,9,20,0.0,0.0,0.0,11.2,3.05,3.21,91075.0
Lethbridge,2003,9,21,0.0,0.0,0.0,10.32,2.9,3.32,91083.0
Lethbridge,2003,9,22,0.0,0.0,0.0,9.74,3.01,3.23,91092.67
Lethbridge,2003,9,23,0.0,0.0,0.0,9.27,3.01,3.01,91092.67
Lethbridge,2003,10,0,0.0,0.0,0.0,6.66,-0.82,4.59,90941.94
Lethbridge,2003,10,1,0.0,0.0,0.0,6.56,-1.18,4.98,90944.19
Lethbridge,2003,10,2,0.0,0.0,0.0,6.13,-1.37,5.06,90943.55
Lethbridge,2003,10,3,0.0,0.0,0.0,5.88,-1.5,4.91,90950.65
Lethbridge,2003,10,4,0.0,0.0,0.0,5.75,-1.71,4.85,90965.16
Lethbridge,2003,10,5,0.0,0.0,0.0,5.43,-1.75,5.04,90969.35
Lethbridge,2003,10,6,2.09,0.99,1.05,5.34,-1.61,4.57,90987.1
Lethbridge,2003,10,7,10.73,3.26,10.24,6.82,-0.83,4.83,91003.87
Lethbridge,2003,10,8,127.15,274.28,56.95,9.07,-0.66,5.14,91008.06
Lethbridge,2003,10,9,275.26,474.69,96.58,11.37,-0.81,5.63,91001.61
Lethbridge,2003,10,10,380.71,562.83,116.73,12.93,-0.7,5.99,90980.97
Lethbridge,2003,10,11,409.91,526.38,131.94,13.97,-0.75,6.41,90958.39
Lethbridge,2003,10,12,397.35,484.69,133.1,14.44,-0.6,6.51,90924.84
Lethbridge,2003,10,13,392.71,508.66,130.54,14.83,-0.45,6.77,90898.06
Lethbridge,2003,10,14,341.6,510.25,115.57,14.82,-0.42,6.55,90886.13
Lethbridge,2003,10,15,235.62,442.13,88.88,14.5,-0.54,6.01,90882.9
Lethbridge,2003,10,16,108.14,299.26,48.1,13.35,-0.47,5.89,90881.29
Lethbridge,2003,10,17,18.13,94.86,10.57,11.37,-0.27,4.8,90882.58
Lethbridge,2003,10,18,0.0,0.0,0.0,9.86,-0.27,4.63,90893.23
Lethbridge,2003,10,19,0.0,0.0,0.0,8.85,-0.41,4.33,90908.39
Lethbridge,2003,10,20,0.0,0.0,0.0,7.85,-0.38,4.51,90901.29
Lethbridge,2003,10,21,0.0,0.0,0.0,7.23,-0.64,4.27,90912.58
Lethbridge,2003,10,22,0.0,0.0,0.0,6.76,-0.78,4.71,90912.9
Lethbridge,2003,10,23,0.0,0.0,0.0,6.47,-0.97,4.57,90914.84
Lethbridge,2003,11,0,0.0,0.0,0.0,-6.01,-10.01,3.99,90668.0
Lethbridge,2003,11,1,0.0,0.0,0.0,-6.03,-9.98,3.97,90656.0
Lethbridge,2003,11,2,0.0,0.0,0.0,-5.54,-9.69,4.26,90642.33
Lethbridge,2003,11,3,0.0,0.0,0.0,-5.6,-9.72,4.35,90604.33
Lethbridge,2003,11,4,0.0,0.0,0.0,-5.78,-9.96,4.56,90589.67
Lethbridge,2003,11,5,0.0,0.0,0.0,-5.8,-9.97,4.46,90575.67
Lethbridge,2003,11,6,0.0,0.0,0.0,-5.88,-10.23,4.52,90566.0
Lethbridge,2003,11,7,2.56,1.2,1.27,-5.28,-9.65,4.67,90583.67
Lethbridge,2003,11,8,36.21,99.76,23.05,-4.08,-9.06,5.12,90597.33
Lethbridge,2003,11,9,139.96,358.29,59.52,-2.61,-8.35,5.17,90618.67
Lethbridge,2003,11,10,224.61,470.86,79.22,-1.35,-7.84,5.51,90634.33
Lethbridge,2003,11,11,273.54,501.69,91.91,-0.77,-7.67,5.5,90615.67
Lethbridge,2003,11,12,299.66,539.56,98.81,0.11,-7.27,5.44,90601.67
Lethbridge,2003,11,13,283.63,587.65,81.96,0.49,-7.09,5.64,90579.67
Lethbridge,2003,11,14,220.98,581.39,62.83,-0.02,-7.15,5.34,90578.67
Lethbridge,2003,11,15,126.05,487.72,43.84,-0.8,-7.09,5.08,90604.67
Lethbridge,2003,11,16,24.09,177.12,11.48,-2.6,-7.75,5.14,90623.67
Lethbridge,2003,11,17,0.0,0.0,0.0,-3.74,-8.31,5.17,90655.0
Lethbridge,2003,11,18,0.0,0.0,0.0,-4.56,-8.98,4.14,90678.33
Lethbridge,2003,11,19,0.0,0.0,0.0,-5.08,-9.1,4.25,90686.67
Lethbridge,2003,11,20,0.0,0.0,0.0,-4.94,-8.92,4.05,90696.67
Lethbridge,2003,11,21,0.0,0.0,0.0,-5.12,-8.92,4.61,90709.67
Lethbridge,2003,11,22,0.0,0.0,0.0,-5.78,-9.53,4.03,90709.0
Lethbridge,2003,11,23,0.0,0.0,0.0,-5.9,-9.76,4.05,90703.67
Lethbridge,2003,12,0,0.0,0.0,0.0,-2.1,-8.53,5.07,90646.45
Lethbridge,2003,12,1,0.0,0.0,0.0,-2.27,-8.62,5.25,90647.74
Lethbridge,2003,12,2,0.0,0.0,0.0,-2.26,-8.74,5.27,90650.0
Lethbridge,2003,12,3,0.0,0.0,0.0,-2.51,-8.86,4.79,90636.45
Lethbridge,2003,12,4,0.0,0.0,0.0,-2.89,-9.14,4.66,90615.48
Lethbridge,2003,12,5,0.0,0.0,0.0,-3.0,-9.16,4.46,90620.0
Lethbridge,2003,12,6,0.0,0.0,0.0,-3.2,-9.5,4.49,90607.42
Lethbridge,2003,12,7,0.0,0.0,0.0,-3.33,-9.54,4.34,90613.55
Lethbridge,2003,12,8,3.92,1.91,1.94,-2.35,-8.99,4.48,90637.42
Lethbridge,2003,12,9,66.51,215.91,37.72,-0.75,-8.02,4.47,90651.29
Lethbridge,2003,12,10,151.24,421.68,56.87,1.13,-7.52,4.72,90638.71
Lethbridge,2003,12,11,211.48,527.37,63.2,2.15,-7.57,5.03,90594.84
Lethbridge,2003,12,12,231.4,539.24,71.03,2.84,-7.66,5.55,90559.03
Lethbridge,2003,12,13,202.02,485.61,68.75,3.04,-7.53,5.53,90540.0
Lethbridge,2003,12,14,151.51,462.64,52.9,2.93,-7.92,5.33,90563.87
Lethbridge,2003,12,15,75.43,371.37,32.19,1.4,-8.03,4.78,90587.1
Lethbridge,2003,12,16,6.79,8.55,3.94,-0.38,-7.89,4.71,90621.94
Lethbridge,2003,12,17,0.0,0.0,0.0,-1.1,-8.1,4.82,90630.32
Lethbridge,2003,12,18,0.0,0.0,0.0,-1.43,-8.18,4.94,90631.94
Lethbridge,2003,12,19,0.0,0.0,0.0,-1.66,-8.18,5.03,90639.03
Lethbridge,2003,12,20,0.0,0.0,0.0,-1.88,-8.12,4.96,90632.26
Lethbridge,2003,12,21,0.0,0.0,0.0,-1.68,-7.96,5.27,90625.81
Lethbridge,2003,12,22,0.0,0.0,0.0,-1.76,-8.17,5.38,90627.1
Lethbridge,2003,12,23,0.0,0.0,0.0,-2.4,-8.84,5.46,90651.61
Lethbridge,2004,1,0,0.0,0.0,0.0,-9.02,-13.78,4.67,91008.39
Lethbridge,2004,1,1,0.0,0.0,0.0,-9.51,-14.11,4.4,91010.32
Lethbridge,2004,1,2,0.0,0.0,0.0,-9.75,-14.42,4.24,91022.58
Lethbridge,2004,1,3,0.0,0.0,0.0,-9.51,-14.13,4.34,91011.29
Lethbridge,2004,1,4,0.0,0.0,0.0,-9.62,-14.15,4.31,91003.23
Lethbridge,2004,1,5,0.0,0.0,0.0,-9.86,-14.39,4.47,90997.74
Lethbridge,2004,1,6,0.0,0.0,0.0,-9.91,-14.41,4.43,91000.32
Lethbridge,2004,1,7,0.0,0.0,0.0,-9.9,-14.46,4.74,90998.39
Lethbridge,2004,1,8,3.96,1.93,2.0,-9.48,-14.13,4.79,91016.45
Lethbridge,2004,1,9,73.68,195.04,47.94,-8.3,-13.44,4.91,91021.29
Lethbridge,2004,1,10,141.82,296.81,73.31,-7.09,-13.12,4.81,91025.48
Lethbridge,2004,1,11,197.42,338.21,96.28,-6.12,-12.97,4.81,90987.42
Lethbridge,2004,1,12,221.31,349.75,106.74,-5.63,-12.9,4.9,90953.23
Lethbridge,2004,1,13,207.9,332.61,103.91,-5.49,-12.98,5.2,90923.87
Lethbridge,2004,1,14,168.89,311.5,87.11,-5.42,-13.04,4.5,90923.23
Lethbridge,2004,1,15,108.74,312.54,55.52,-6.13,-12.95,4.84,90946.77
Lethbridge,2004,1,16,29.53,160.3,17.66,-7.36,-13.22,4.75,90961.29
Lethbridge,2004,1,17,0.22,0.0,0.22,-8.29,-13.59,4.48,90977.74
Lethbridge,2004,1,18,0.0,0.0,0.0,-8.7,-13.64,4.47,90984.19
Lethbridge,2004,1,19,0.0,0.0,0.0,-8.99,-13.78,4.51,91002.26
Lethbridge,2004,1,20,0.0,0.0,0.0,-9.0,-13.84,4.15,91022.58
Lethbridge,2004,1,21,0.0,0.0,0.0,-9.02,-13.89,4.29,91035.48
Lethbridge,2004,1,22,0.0,0.0,0.0,-9.38,-14.08,4.24,91050.65
Lethbridge,2004,1,23,0.0,0.0,0.0,-9.6,-14.22,4.38,91047.42
Lethbridge,2004,2,0,0.0,0.0,0.0,-3.62,-7.64,3.88,90885.52
Lethbridge,2004,2,1,0.0,0.0,0.0,-4.12,-7.87,3.63,90886.9
Lethbridge,2004,2,2,0.0,0.0,0.0,-4.0,-7.69,3.48,90888.62
Lethbridge,2004,2,3,0.0,0.0,0.0,-3.92,-7.71,3.77,90876.9
Lethbridge,2004,2,4,0.0,0.0,0.0,-4.1,-7.89,3.44,90888.62
Lethbridge,2004,2,5,0.0,0.0,0.0,-4.15,-8.24,3.83,90900.34
Lethbridge,2004,2,6,0.0,0.0,0.0,-4.35,-8.38,3.81,90905.52
Lethbridge,2004,2,7,2.09,1.02,1.04,-4.27,-8.34,3.5,90928.97
Lethbridge,2004,2,8,64.17,298.03,34.16,-3.13,-7.77,3.71,90947.24
Lethbridge,2004,2,9,177.61,428.38,75.67,-1.34,-6.94,3.61,90953.1
Lethbridge,2004,2,10,274.12,492.89,103.55,0.1,-6.54,3.92,90953.45
Lethbridge,2004,2,11,344.9,539.24,119.35,1.62,-6.2,4.11,90937.93
Lethbridge,2004,2,12,370.88,523.25,134.95,2.78,-6.12,4.19,90892.07
Lethbridge,2004,2,13,367.93,517.57,139.75,3.24,-5.91,4.13,90871.03
Lethbridge,2004,2,14,329.73,540.7,120.21,3.54,-5.91,3.97,90853.45
Lethbridge,2004,2,15,260.4,605.35,78.39,3.06,-6.02,4.17,90850.34
Lethbridge,2004,2,16,149.57,587.15,45.53,1.82,-5.88,4.16,90847.24
Lethbridge,2004,2,17,29.13,179.12,15.96,-0.54,-6.2,3.9,90851.03
Lethbridge,2004,2,18,0.01,0.0,0.01,-1.56,-6.49,3.77,90851.72
